customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST01409,2025-09-30,Tier 3,35-44,Marketplace,Gold,Wellness,No,26,3,1087.52,0.0,0.447,4.0,1,0,0.0,0.0,598,1,3,0,0,0,0,0,0,0,train
CUST01412,2025-09-30,Tier 1,25-34,Influencer,,Makeup,No,91,1,348.68,0.0,0.34,5.0,1,0,0.0,0.0,129,9,27,5,2,2,0,0,9,1,train
CUST01414,2025-09-30,Tier 2,25-34,Organic,Silver,Makeup,Yes,30,1,453.66,0.0,0.34,4.0,1,1,1.0,20.6,402,10,28,3,2,2,2,1,17,0,train
CUST01416,2025-09-30,Tier 1,25-34,Marketplace,Gold,Baby Care,Yes,50,3,2785.86,0.667,0.223,3.0,3,3,0.333,21.3,505,11,43,3,2,1,6,2,20,0,train
CUST01417,2025-09-30,Tier 1,25-34,Marketplace,,Fragrance,No,149,1,461.24,0.0,0.42,4.0,1,0,0.0,0.0,591,3,8,1,1,0,0,0,26,1,train
CUST01418,2025-09-30,Tier 3,25-34,Instagram,Gold,Skin Care,Yes,176,1,785.78,0.0,0.31,4.0,1,0,0.0,0.0,269,10,37,1,1,1,9,1,35,1,train
CUST01420,2025-09-30,Tier 2,35-44,Instagram,,Baby Care,Yes,67,3,2895.91,0.0,0.353,4.0,3,1,0.0,28.2,204,14,48,6,2,2,3,1,14,0,train
CUST01421,2025-09-30,Tier 2,18-24,Referral,,Skin Care,No,46,1,1155.37,1.0,0.25,5.0,1,1,1.0,1.0,71,16,53,8,4,3,0,0,30,1,train
CUST01426,2025-09-30,Tier 3,25-34,Google Search,,Skin Care,No,24,1,872.32,0.0,0.28,4.0,1,0,0.0,0.0,45,8,30,4,0,2,0,0,0,0,train
CUST01428,2025-09-30,Tier 1,45+,Marketplace,,Baby Care,Yes,51,1,888.61,1.0,0.41,4.0,1,1,1.0,26.8,65,15,68,6,3,3,5,1,13,0,train
CUST01429,2025-09-30,Tier 1,25-34,Instagram,,Wellness,Yes,53,2,1434.61,0.0,0.34,4.5,1,0,0.0,0.0,607,4,22,1,0,1,8,2,3,0,train
CUST01430,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,No,5,3,2362.84,0.333,0.267,4.0,3,3,0.333,22.97,268,11,57,4,2,2,0,0,3,0,train
CUST01431,2025-09-30,Tier 1,35-44,Instagram,Silver,Baby Care,Yes,12,1,903.63,1.0,0.12,2.0,1,1,1.0,18.3,221,6,32,2,0,1,5,1,5,1,train
CUST01433,2025-09-30,Tier 3,25-34,Instagram,Gold,Fragrance,No,108,2,1057.64,0.5,0.35,3.5,2,0,0.0,0.0,623,8,32,3,2,1,0,0,36,1,train
CUST01435,2025-09-30,Tier 1,25-34,Instagram,Gold,Hair Care,No,186,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,470,0,0,0,0,0,0,0,25,1,train
CUST01436,2025-09-30,Tier 1,25-34,Marketplace,Silver,Hair Care,Yes,20,2,2235.76,0.0,0.31,4.5,2,0,0.0,0.0,242,18,63,5,3,2,5,1,2,0,train
CUST01437,2025-09-30,Tier 2,18-24,Instagram,Silver,Skin Care,No,246,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,353,2,10,1,0,1,0,0,58,1,train
CUST01438,2025-09-30,Tier 2,25-34,Instagram,,Baby Care,Yes,157,2,2087.95,0.0,0.305,4.5,2,0,0.0,0.0,185,0,0,0,0,0,3,0,36,1,train
CUST01439,2025-09-30,Tier 3,18-24,Organic,Silver,Makeup,Yes,0,3,4431.7,0.0,0.2,5.0,2,1,1.0,47.8,472,7,18,2,2,1,1,0,0,0,train
CUST01440,2025-09-30,Tier 2,35-44,Marketplace,,Hair Care,No,6,3,3177.64,0.0,0.283,3.33,1,1,1.0,32.3,544,3,13,0,1,0,0,0,1,0,train
CUST01441,2025-09-30,Tier 3,18-24,Marketplace,,Wellness,Yes,322,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,369,1,4,0,0,0,4,2,60,1,train
CUST01444,2025-09-30,Tier 3,25-34,Google Search,,Hair Care,Yes,32,2,1096.85,0.0,0.375,4.5,2,0,0.0,0.0,131,2,8,1,0,1,3,1,3,1,train
CUST01445,2025-09-30,Tier 1,35-44,Instagram,,Hair Care,Yes,115,2,1969.1,0.5,0.305,4.0,2,0,0.0,0.0,466,2,5,1,1,0,8,0,29,1,train
CUST01446,2025-09-30,Tier 1,35-44,Referral,Gold,Wellness,No,132,1,789.48,0.0,0.03,5.0,1,0,0.0,0.0,382,5,27,2,0,1,0,0,21,1,train
CUST01447,2025-09-30,Tier 2,35-44,Organic,Gold,Baby Care,Yes,18,1,1665.94,0.0,0.13,4.0,1,0,0.0,0.0,624,13,49,3,2,1,5,0,16,0,train
CUST01448,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,233,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,463,1,5,0,0,0,0,0,36,1,train
CUST01450,2025-09-30,Tier 2,25-34,Referral,Silver,Hair Care,Yes,126,2,1429.2,0.5,0.105,2.5,2,0,0.0,0.0,615,2,7,0,0,0,0,0,33,1,train
CUST01453,2025-09-30,Tier 1,35-44,Instagram,,Baby Care,Yes,82,2,1354.88,0.0,0.225,4.5,2,0,0.0,0.0,531,7,38,3,1,1,2,1,9,1,train
CUST01455,2025-09-30,Tier 1,45+,Influencer,Gold,Makeup,Yes,335,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,622,0,0,0,0,0,5,0,60,1,train
CUST01456,2025-09-30,Tier 1,35-44,Influencer,Silver,Skin Care,Yes,17,1,1158.71,0.0,0.2,5.0,1,1,0.0,12.7,26,7,38,4,2,3,1,0,0,0,train
CUST01458,2025-09-30,Tier 1,25-34,Instagram,Silver,Baby Care,No,52,1,1462.88,0.0,0.13,4.0,1,0,0.0,0.0,81,1,5,0,0,0,0,0,0,1,train
CUST01459,2025-09-30,Tier 2,35-44,Referral,Silver,Hair Care,Yes,68,3,1869.62,0.0,0.193,3.67,2,0,0.0,0.0,573,4,21,1,1,1,1,0,18,0,train
CUST01460,2025-09-30,Tier 1,35-44,Referral,,Wellness,No,128,3,1836.58,0.0,0.173,2.67,3,0,0.0,0.0,481,4,15,1,1,0,0,0,37,1,train
CUST01464,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,Yes,42,2,1743.4,0.0,0.25,3.5,1,0,0.0,0.0,93,13,53,6,1,3,9,3,7,0,train
CUST01465,2025-09-30,Tier 1,18-24,Marketplace,,Baby Care,No,10,2,670.57,0.0,0.335,3.0,1,0,0.0,0.0,224,16,89,4,1,2,0,0,0,0,train
CUST01466,2025-09-30,Tier 2,18-24,Google Search,Silver,Fragrance,Yes,56,2,1494.87,0.0,0.185,4.0,2,0,0.0,0.0,240,2,7,1,0,1,3,1,4,1,train
CUST01468,2025-09-30,Tier 2,35-44,Google Search,,Skin Care,Yes,166,1,1034.31,0.0,0.38,4.0,1,0,0.0,0.0,310,4,22,2,1,1,0,0,20,1,train
CUST01470,2025-09-30,Tier 1,18-24,Google Search,,Skin Care,Yes,241,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,600,1,4,1,0,1,3,0,60,1,train
CUST01471,2025-09-30,Tier 1,25-34,Google Search,Silver,Wellness,Yes,77,4,2450.75,0.0,0.36,4.0,4,0,0.0,0.0,264,8,21,0,0,0,0,0,21,1,train
CUST01472,2025-09-30,Tier 1,45+,Organic,Silver,Skin Care,Yes,0,4,2039.77,0.0,0.305,4.0,3,1,0.0,26.7,366,3,15,1,0,0,2,1,0,0,train
CUST01474,2025-09-30,Tier 1,35-44,Instagram,,Hair Care,Yes,61,2,959.29,0.5,0.205,4.5,2,2,1.0,30.7,67,8,34,1,1,1,8,0,0,1,train
CUST01476,2025-09-30,Tier 1,25-34,Marketplace,Platinum,Makeup,No,127,1,370.67,0.0,0.27,5.0,1,0,0.0,0.0,352,0,0,0,0,0,0,0,29,1,train
CUST01478,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,40,3,3159.76,0.0,0.143,3.67,3,0,0.0,0.0,479,10,37,4,0,2,3,0,24,1,train
CUST01479,2025-09-30,Tier 1,35-44,Instagram,,Skin Care,Yes,42,4,1777.74,0.0,0.427,4.75,2,0,0.0,0.0,305,0,0,0,0,0,2,1,9,0,train
CUST01480,2025-09-30,Tier 3,25-34,Referral,,Baby Care,Yes,347,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,348,3,9,0,0,0,0,0,60,1,train
CUST01481,2025-09-30,Tier 3,25-34,Organic,Silver,Skin Care,Yes,122,2,1650.56,0.0,0.34,3.0,2,0,0.0,0.0,411,4,11,1,0,0,2,1,17,1,train
CUST01482,2025-09-30,Tier 1,45+,Influencer,,Skin Care,Yes,158,2,1073.55,0.0,0.29,4.0,2,0,0.0,0.0,467,1,3,0,0,0,4,1,44,1,train
CUST01483,2025-09-30,Tier 2,18-24,Organic,Silver,Baby Care,Yes,7,2,783.94,0.5,0.34,2.5,2,0,0.0,0.0,574,5,18,2,1,1,4,0,7,0,train
CUST01484,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,Yes,111,1,568.21,0.0,0.25,2.0,1,0,0.0,0.0,388,1,3,0,0,0,0,0,15,1,train
CUST01485,2025-09-30,Tier 1,18-24,Google Search,,Skin Care,Yes,69,3,2973.96,0.333,0.2,3.33,3,0,0.0,0.0,172,6,17,2,0,1,3,1,17,1,train
CUST01486,2025-09-30,Tier 1,45+,Marketplace,,Makeup,No,48,1,770.52,0.0,0.23,4.0,1,0,0.0,0.0,54,5,26,2,1,0,0,0,10,1,train
CUST01487,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,Yes,232,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,534,1,4,0,0,0,4,1,45,1,train
CUST01488,2025-09-30,Tier 2,45+,Influencer,Gold,Wellness,Yes,33,3,1749.42,0.333,0.297,4.33,2,1,1.0,1.0,416,14,72,3,3,1,8,2,3,1,train
CUST01490,2025-09-30,Tier 1,25-34,Marketplace,Silver,Skin Care,No,122,2,1360.72,0.0,0.285,4.0,2,0,0.0,0.0,491,3,9,1,0,0,0,0,39,1,train
CUST01491,2025-09-30,Tier 2,25-34,Marketplace,Silver,Fragrance,Yes,87,2,1889.89,0.0,0.245,4.5,2,0,0.0,0.0,365,6,24,2,2,0,0,0,16,0,train
CUST01492,2025-09-30,Tier 1,25-34,Organic,Silver,Baby Care,Yes,62,2,2179.26,0.0,0.12,3.5,1,1,0.0,21.2,298,10,51,5,0,1,6,0,18,0,train
CUST01493,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,10,2,807.45,0.0,0.26,4.5,2,0,0.0,0.0,42,0,0,0,0,0,0,0,16,0,train
CUST01494,2025-09-30,Tier 2,18-24,Organic,,Wellness,Yes,265,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,523,1,6,0,0,0,8,1,56,1,train
CUST01495,2025-09-30,Tier 1,18-24,Marketplace,Silver,Skin Care,Yes,89,3,2084.73,0.0,0.26,4.0,2,1,1.0,8.5,538,0,0,0,0,0,4,0,7,0,train
CUST01496,2025-09-30,Tier 2,35-44,Referral,,Fragrance,Yes,16,1,662.11,0.0,0.3,4.0,1,0,0.0,0.0,17,9,45,3,0,2,7,3,3,0,train
CUST01497,2025-09-30,Tier 1,35-44,Instagram,,Wellness,Yes,35,4,2041.04,0.25,0.39,4.25,4,1,1.0,11.9,257,9,24,0,1,0,1,0,14,0,train
CUST01498,2025-09-30,Tier 3,35-44,Referral,,Skin Care,No,12,4,3245.47,0.0,0.133,3.75,3,1,1.0,45.7,555,14,72,4,4,1,0,0,0,0,train
CUST01503,2025-09-30,Tier 2,18-24,Instagram,,Hair Care,No,90,1,367.27,0.0,0.33,4.0,1,0,0.0,0.0,453,8,35,3,1,2,0,0,16,1,train
CUST01504,2025-09-30,Tier 2,18-24,Referral,,Baby Care,Yes,152,1,588.35,1.0,0.31,4.0,1,0,0.0,0.0,419,0,0,0,0,0,4,1,32,1,train
CUST01506,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,No,140,1,318.41,0.0,0.4,2.0,1,0,0.0,0.0,630,4,15,0,1,0,0,0,32,1,train
CUST01507,2025-09-30,Tier 3,35-44,Instagram,Silver,Baby Care,Yes,125,2,2311.37,0.5,0.19,4.0,2,0,0.0,0.0,280,5,28,1,0,0,1,0,33,1,train
CUST01508,2025-09-30,Tier 1,25-34,Instagram,Platinum,Skin Care,Yes,3,1,845.65,0.0,0.26,4.0,1,0,0.0,0.0,41,10,58,1,1,1,10,4,3,0,train
CUST01511,2025-09-30,Tier 2,25-34,Google Search,,Fragrance,Yes,88,4,2601.14,0.0,0.135,3.75,3,0,0.0,0.0,197,11,44,4,3,2,6,1,28,0,train
CUST01513,2025-09-30,Tier 2,45+,Organic,,Hair Care,Yes,131,1,1062.28,0.0,0.41,3.0,1,0,0.0,0.0,223,0,0,0,0,0,0,0,35,1,train
CUST01515,2025-09-30,Tier 2,25-34,Organic,,Skin Care,No,96,3,3057.74,0.0,0.217,4.0,2,0,0.0,0.0,593,4,23,0,0,0,0,0,20,0,train
CUST01516,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,Yes,172,1,421.68,0.0,0.41,4.0,1,0,0.0,0.0,178,15,55,1,2,0,5,2,34,1,train
CUST01517,2025-09-30,Tier 1,18-24,Marketplace,Platinum,Makeup,Yes,87,1,628.81,0.0,0.19,4.0,1,0,0.0,0.0,529,4,10,1,1,1,4,0,23,1,train
CUST01518,2025-09-30,Tier 1,25-34,Instagram,,Fragrance,No,485,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,583,1,5,0,0,0,0,0,60,1,train
CUST01520,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,No,19,1,333.93,0.0,0.18,5.0,1,0,0.0,0.0,28,10,49,1,2,0,0,0,12,0,train
CUST01521,2025-09-30,Tier 3,45+,Organic,,Skin Care,Yes,10,2,1070.14,0.0,0.2,5.0,2,0,0.0,0.0,188,2,10,0,0,0,0,0,0,0,train
CUST01522,2025-09-30,Tier 1,18-24,Google Search,,Skin Care,Yes,68,1,882.29,0.0,0.33,5.0,1,0,0.0,0.0,152,2,7,0,0,0,5,1,16,1,train
CUST01523,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,Yes,15,4,3702.28,0.25,0.328,4.5,3,1,0.0,1.0,181,1,3,0,0,0,4,1,0,0,train
CUST01524,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,Yes,19,1,2078.4,0.0,0.0,4.0,1,1,0.0,40.1,62,5,25,3,1,1,2,1,0,0,train
CUST01525,2025-09-30,Tier 2,25-34,Organic,,Fragrance,No,56,2,1514.06,0.0,0.235,2.0,2,0,0.0,0.0,377,1,4,0,0,0,0,0,19,0,train
CUST01527,2025-09-30,Tier 2,18-24,Influencer,,Baby Care,Yes,326,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,537,1,6,0,0,0,3,1,60,1,train
CUST01528,2025-09-30,Tier 2,35-44,Marketplace,Gold,Wellness,No,105,1,424.84,0.0,0.55,4.0,1,0,0.0,0.0,111,13,36,5,2,2,0,0,10,1,train
CUST01529,2025-09-30,Tier 3,35-44,Instagram,,Skin Care,No,194,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,197,0,0,0,0,0,0,0,39,1,train
CUST01530,2025-09-30,Tier 2,35-44,Marketplace,Silver,Makeup,Yes,182,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,582,7,23,3,1,0,6,2,35,1,train
CUST01532,2025-09-30,Tier 2,35-44,Marketplace,Platinum,Wellness,Yes,159,1,776.24,0.0,0.25,2.0,1,0,0.0,0.0,616,6,26,0,2,0,3,1,29,1,train
CUST01533,2025-09-30,Tier 1,35-44,Instagram,Silver,Hair Care,Yes,167,1,697.43,0.0,0.21,4.0,1,0,0.0,0.0,230,6,34,2,1,0,3,0,22,1,train
CUST01535,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,8,5,2197.52,0.2,0.422,3.4,3,0,0.0,0.0,454,9,41,2,1,1,8,4,6,0,train
CUST01536,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,No,7,1,1059.82,0.0,0.3,5.0,1,1,0.0,42.3,34,2,7,0,0,0,0,0,0,0,train
CUST01538,2025-09-30,Tier 3,18-24,Marketplace,,Skin Care,Yes,80,1,346.25,0.0,0.32,1.0,1,0,0.0,0.0,201,8,41,2,2,1,3,1,17,0,train
CUST01539,2025-09-30,Tier 3,25-34,Marketplace,Silver,Skin Care,Yes,158,1,643.65,0.0,0.27,4.0,1,0,0.0,0.0,167,0,0,0,0,0,3,0,29,1,train
CUST01540,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,Yes,195,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,253,4,15,1,0,0,4,1,29,1,train
CUST01541,2025-09-30,Tier 1,18-24,Influencer,,Makeup,Yes,64,1,626.47,0.0,0.36,5.0,1,0,0.0,0.0,292,5,21,1,1,1,1,0,26,0,train
CUST01542,2025-09-30,Tier 2,45+,Google Search,,Makeup,Yes,4,1,382.91,0.0,0.58,4.0,1,0,0.0,0.0,51,15,54,3,3,2,1,0,0,0,train
CUST01543,2025-09-30,Tier 3,18-24,Referral,Silver,Skin Care,Yes,131,1,1270.64,0.0,0.3,5.0,1,0,0.0,0.0,147,8,25,3,1,1,7,2,31,1,train
CUST01544,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,113,2,1196.51,0.0,0.37,4.5,2,0,0.0,0.0,523,11,65,2,2,1,4,2,29,0,train
CUST01545,2025-09-30,Tier 1,18-24,Marketplace,Gold,Hair Care,Yes,106,1,806.94,0.0,0.16,3.0,1,0,0.0,0.0,221,4,14,2,1,1,2,0,28,1,train
CUST01548,2025-09-30,Tier 1,35-44,Google Search,,Makeup,Yes,49,1,497.12,0.0,0.21,1.0,1,0,0.0,0.0,572,2,5,1,0,0,0,0,18,0,train
CUST01549,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,No,167,1,708.07,0.0,0.24,3.0,1,0,0.0,0.0,228,15,65,5,3,1,0,0,45,1,train
CUST01550,2025-09-30,Tier 2,45+,Influencer,,Baby Care,Yes,109,4,1841.6,0.0,0.27,4.25,2,0,0.0,0.0,449,5,28,3,1,1,4,0,37,1,train
CUST01551,2025-09-30,Tier 3,25-34,Google Search,,Fragrance,Yes,69,1,674.67,0.0,0.24,2.0,1,0,0.0,0.0,76,11,62,3,1,1,0,0,18,0,train
CUST01553,2025-09-30,Tier 1,25-34,Instagram,Silver,Skin Care,Yes,153,1,381.8,0.0,0.25,4.0,1,0,0.0,0.0,593,4,17,2,0,1,3,1,27,1,train
CUST01554,2025-09-30,Tier 3,25-34,Marketplace,,Baby Care,Yes,75,2,2807.29,0.0,0.315,4.0,2,0,0.0,0.0,317,8,29,0,1,0,3,1,4,0,train
CUST01555,2025-09-30,Tier 2,25-34,Organic,,Wellness,Yes,30,1,329.17,0.0,0.28,3.0,1,1,1.0,48.7,30,5,25,1,1,1,5,2,9,0,train
CUST01556,2025-09-30,Tier 2,35-44,Referral,,Hair Care,Yes,37,2,729.47,0.0,0.27,3.5,2,0,0.0,0.0,358,1,4,0,0,0,5,2,0,0,train
CUST01557,2025-09-30,Tier 3,25-34,Referral,,Baby Care,Yes,41,1,452.3,0.0,0.19,3.0,1,0,0.0,0.0,320,9,33,4,1,2,2,0,22,0,train
CUST01559,2025-09-30,Tier 1,35-44,Google Search,,Baby Care,Yes,93,3,1317.97,0.333,0.347,4.0,3,1,0.0,36.9,450,5,20,3,1,2,5,2,8,1,train
CUST01560,2025-09-30,Tier 1,18-24,Instagram,,Wellness,Yes,8,2,1018.83,0.5,0.345,3.5,1,0,0.0,0.0,203,14,50,6,3,2,5,2,6,0,train
CUST01562,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,No,51,2,1271.3,0.5,0.25,3.0,2,1,1.0,37.4,123,17,52,7,3,5,0,0,4,0,train
CUST01563,2025-09-30,Tier 2,45+,Referral,,Skin Care,Yes,20,2,1279.74,0.5,0.07,5.0,1,1,1.0,29.0,110,0,0,0,0,0,0,0,0,1,train
CUST01564,2025-09-30,Tier 1,45+,Instagram,Silver,Makeup,Yes,236,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,625,1,4,0,0,0,4,0,45,1,train
CUST01565,2025-09-30,Tier 2,18-24,Instagram,Silver,Hair Care,Yes,41,1,659.77,0.0,0.27,5.0,1,0,0.0,0.0,470,4,15,1,1,1,2,1,8,0,train
CUST01566,2025-09-30,Tier 2,18-24,Influencer,Silver,Hair Care,No,5,1,486.05,0.0,0.35,4.0,1,0,0.0,0.0,93,0,0,0,0,0,0,0,6,0,train
CUST01567,2025-09-30,Tier 3,25-34,Google Search,Silver,Wellness,Yes,345,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,400,3,17,1,0,1,4,1,60,1,train
CUST01569,2025-09-30,Tier 2,35-44,Marketplace,Platinum,Makeup,No,81,1,1205.91,0.0,0.17,2.0,1,0,0.0,0.0,346,20,98,11,4,7,0,0,22,0,train
CUST01570,2025-09-30,Tier 1,35-44,Google Search,Silver,Makeup,Yes,144,2,551.33,0.0,0.41,4.5,2,0,0.0,0.0,231,2,5,1,0,1,3,0,34,1,train
CUST01572,2025-09-30,Tier 1,35-44,Google Search,Platinum,Wellness,Yes,227,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,302,1,6,0,0,0,4,1,45,1,train
CUST01573,2025-09-30,Tier 1,25-34,Google Search,,Wellness,No,78,3,2463.27,0.0,0.29,4.67,2,1,1.0,42.8,404,7,35,4,2,2,0,0,13,0,train
CUST01575,2025-09-30,Tier 3,25-34,Instagram,,Hair Care,Yes,165,1,1350.03,0.0,0.14,3.0,1,0,0.0,0.0,370,1,3,0,0,0,1,0,42,1,train
CUST01576,2025-09-30,Tier 2,18-24,Marketplace,Silver,Makeup,Yes,82,1,1953.76,1.0,0.1,2.0,1,1,1.0,18.9,529,10,50,3,2,1,2,0,23,1,train
CUST01578,2025-09-30,Tier 3,18-24,Google Search,,Skin Care,Yes,10,1,1222.13,0.0,0.12,5.0,1,0,0.0,0.0,25,4,17,1,1,0,7,3,0,0,train
CUST01579,2025-09-30,Tier 1,18-24,Marketplace,Silver,Makeup,Yes,45,5,4218.4,0.0,0.27,2.8,4,0,0.0,0.0,400,9,34,4,2,1,2,1,16,1,train
CUST01580,2025-09-30,Tier 2,25-34,Instagram,,Baby Care,Yes,18,2,912.24,0.0,0.315,3.5,1,0,0.0,0.0,68,14,38,1,2,1,7,1,10,0,train
CUST01582,2025-09-30,Tier 1,18-24,Organic,,Skin Care,Yes,58,2,1139.38,0.5,0.235,4.0,2,1,1.0,5.8,421,5,28,1,0,0,2,1,14,0,train
CUST01583,2025-09-30,Tier 1,18-24,Organic,Silver,Fragrance,Yes,261,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,521,2,11,1,0,0,5,2,42,1,train
CUST01585,2025-09-30,Tier 1,25-34,Referral,,Makeup,Yes,23,1,327.29,0.0,0.32,3.0,1,0,0.0,0.0,35,4,14,1,0,1,7,0,9,1,train
CUST01586,2025-09-30,Tier 2,25-34,Instagram,,Makeup,Yes,25,1,788.8,0.0,0.25,5.0,1,1,1.0,11.0,36,7,21,1,1,1,5,1,0,0,train
CUST01587,2025-09-30,Tier 3,45+,Marketplace,,Skin Care,No,129,2,1403.63,0.0,0.39,2.5,2,0,0.0,0.0,353,10,32,4,0,1,0,0,39,1,train
CUST01589,2025-09-30,Tier 1,45+,Referral,,Hair Care,Yes,147,1,460.78,0.0,0.23,5.0,1,0,0.0,0.0,408,1,3,0,0,0,2,0,24,1,train
CUST01590,2025-09-30,Tier 2,35-44,Referral,,Skin Care,Yes,129,2,1250.94,0.0,0.19,4.5,2,0,0.0,0.0,262,8,31,3,1,2,4,0,29,1,train
CUST01591,2025-09-30,Tier 3,25-34,Referral,,Baby Care,No,136,2,2478.69,0.0,0.3,2.5,2,0,0.0,0.0,241,4,15,2,1,1,0,0,23,1,train
CUST01593,2025-09-30,Tier 1,25-34,Instagram,,Makeup,Yes,30,1,675.24,0.0,0.24,4.0,1,0,0.0,0.0,30,18,57,10,2,3,7,2,0,1,train
CUST01594,2025-09-30,Tier 1,25-34,Instagram,Gold,Makeup,Yes,43,2,1570.28,0.0,0.28,3.5,2,0,0.0,0.0,447,2,8,0,0,0,5,0,0,0,train
CUST01596,2025-09-30,Tier 2,18-24,Organic,,Skin Care,Yes,60,3,1798.04,0.333,0.313,5.0,3,0,0.0,0.0,562,7,36,3,1,1,2,1,13,0,train
CUST01597,2025-09-30,Tier 3,18-24,Google Search,Silver,Hair Care,No,40,1,509.02,0.0,0.42,4.0,1,1,0.0,17.9,472,4,19,1,0,0,0,0,17,0,train
CUST01598,2025-09-30,Tier 1,45+,Referral,Silver,Hair Care,Yes,68,1,292.55,0.0,0.31,4.0,1,0,0.0,0.0,366,4,22,1,0,0,4,2,0,0,train
CUST01599,2025-09-30,Tier 3,18-24,Referral,,Baby Care,Yes,82,1,307.89,0.0,0.24,5.0,1,0,0.0,0.0,494,3,8,1,1,0,4,2,35,1,train
CUST01600,2025-09-30,Tier 3,25-34,Referral,,Skin Care,No,0,1,657.78,0.0,0.43,5.0,1,0,0.0,0.0,288,2,11,1,0,0,0,0,9,1,train
CUST01601,2025-09-30,Tier 1,18-24,Referral,Gold,Fragrance,Yes,49,2,1021.85,0.0,0.21,5.0,2,1,0.0,9.0,352,6,30,3,2,1,3,0,1,0,train
CUST01602,2025-09-30,Tier 3,18-24,Referral,Gold,Makeup,Yes,22,3,1334.57,0.0,0.407,4.33,3,0,0.0,0.0,209,8,25,4,1,3,3,1,7,0,train
CUST01604,2025-09-30,Tier 1,35-44,Organic,Silver,Skin Care,Yes,49,3,1407.27,0.0,0.33,3.33,1,0,0.0,0.0,594,17,45,6,2,4,5,1,33,0,train
CUST01605,2025-09-30,Tier 1,25-34,Influencer,,Makeup,Yes,20,1,1057.43,0.0,0.18,5.0,1,0,0.0,0.0,31,3,18,2,0,1,0,0,0,0,train
CUST01606,2025-09-30,Tier 1,35-44,Marketplace,Silver,Baby Care,Yes,180,1,282.09,0.0,0.45,2.0,1,0,0.0,0.0,303,1,6,0,0,0,0,0,36,1,train
CUST01607,2025-09-30,Tier 1,25-34,Referral,,Fragrance,No,155,1,1515.3,0.0,0.23,4.0,1,0,0.0,0.0,504,7,24,1,1,1,0,0,37,1,train
CUST01608,2025-09-30,Tier 1,18-24,Referral,,Makeup,Yes,26,1,501.47,0.0,0.27,1.0,1,0,0.0,0.0,153,1,4,0,0,0,4,2,17,0,train
CUST01610,2025-09-30,Tier 1,35-44,Referral,,Skin Care,Yes,69,4,2593.45,0.25,0.348,4.75,2,0,0.0,0.0,293,4,23,1,1,1,5,2,12,0,train
CUST01612,2025-09-30,Tier 1,25-34,Instagram,,Hair Care,No,283,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,333,1,5,1,0,0,0,0,60,1,train
CUST01613,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,Yes,255,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,295,0,0,0,0,0,2,1,60,1,train
